Id,Title,Excerpt,Description,Synonyms,Variations,Categories,Abbreviation,Tags,Image,_cmtt_highlightFirstOnly,_cmtt_disable_acf_for_page,_cmtt_new_page_exception,_cmtt_exclude_parsing,_cmtt_exclude_tooltip,_cmtt_disable_related_articles_for_term,_cmtt_hide_from_index,_cmtt_exclude_google_api,_cmtt_exclude_merriam_api,_cmtt_exclude_merriam_thesaurus_api,_cmtt_exclude_glosbe_dictionary_api,_cmtt_featured_image_position,_cmtt_featured_image_size,_cmtt_term_icon,_cmtt_term_icon_color,_cmtt_term_icon_position,cmtt_abbreviations,_glossary_related_article
53519,"Emperor's Prosperity",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH003T9.png?v=1629377050141"" width=""249"" height=""357""></div>","Emperors Prosperity",,lor_card,,,,,,,,,,,,,,,,,,,,,
53520,"Xenotype Researchers",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH011.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53521,"Desert's Wrath",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH114.png?v=1629377050141"" width=""249"" height=""357""></div>","Deserts Wrath",,lor_card,,,,,,,,,,,,,,,,,,,,,
53522,Renekton,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH067.png?v=1629377050141"" width=""249"" height=""357""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH067T4.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53523,"Dominus Destruction",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH067T5.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53524,Ricochet,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH119.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53525,"Shaped Stone",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH093.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53526,"Rock Hopper",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH038.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53527,Arise!,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH099.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53528,"Inner Sanctum",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH048.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53529,"Lucky Find",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH098.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53539,Sivir,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH020.png?v=1629377050141"" width=""249"" height=""357""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH020T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53540,"Inspiring Marshal",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH057.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53541,"Roiling Sands",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH006.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53542,"Stasis Statue",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH076T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53543,"Ruinous Path",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH082.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53544,"Emperor's Divide",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH075.png?v=1629377050141"" width=""249"" height=""357""></div>","Emperors Divide",,lor_card,,,,,,,,,,,,,,,,,,,,,
53545,"Rite of Dominance",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH018T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53546,"Rampaging Baccai",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH009.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53547,"Destined Poro",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH049.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53548,"Exalted Poro",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH049T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53549,Exhaust,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH045.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53550,"Unraveled Earth",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH037.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53551,"Ascended's Rise",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH107.png?v=1629377050141"" width=""249"" height=""357""></div>","Ascendeds Rise",,lor_card,,,,,,,,,,,,,,,,,,,,,
53552,Nasus,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH047.png?v=1629377050141"" width=""249"" height=""357""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH047T3.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53553,"Sanctum Conservator",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH097.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53554,Dunekeeper,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH026.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53555,"Golden Ambassador",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH102.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53556,"Aspiring Chronomancer",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH001.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53557,"Baccai Rampage",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH009T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53558,Preservarium,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH013.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53559,"Buried Sun Disc",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH062.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53560,"Siphoning Strike",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH016.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53561,"Boomerang Blade",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH108.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53562,Clockling,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH014.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53563,"Khahiri the Returned",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH021.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53564,"Devoted Council",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH101.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53565,"Esteemed Hierophant",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH012.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53566,"Promising Future",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH031.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53567,"Weight of Judgment",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH004.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53569,"Ancient Hourglass",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH076.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53570,"Waking Sands",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH118.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53571,"Sai Scout",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH041.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53572,"Bloodthirsty Marauder",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH005.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53573,"Sandstone Chimera",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH046.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53574,"Restored Sun Disc",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH062T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53577,"Sandswept Tomb",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH105.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53578,"Ruthless Predator",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH069.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53579,"Rite of Calling",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH121T2.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53582,"Conservator's Judgment",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH097T1.png?v=1629377050141"" width=""249"" height=""357""></div>","Conservators Judgment",,lor_card,,,,,,,,,,,,,,,,,,,,,
53583,Stoneweaving,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH110.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53584,"Emperor's Dais",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH051.png?v=1629377050141"" width=""249"" height=""357""></div>","Emperors Dais",,lor_card,,,,,,,,,,,,,,,,,,,,,
53585,"Spirit Fire",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH106.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53586,Quicksand,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH109.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53587,"Grumpy Rockbear",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH090.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53588,"Draklorn Inquisitor",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR006.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53589,"Spoils of War",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR016.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53590,"Frostguard Thrall",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR001T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53591,"Cold Resistance",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR013.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53592,Lissandra,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR005.png?v=1629377050141"" width=""249"" height=""357""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR005T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53593,Watcher,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR005T4.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53594,"Frozen Thrall",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR001.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53595,Entomb,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR007.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53596,"Frozen Tomb",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR007T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53597,"Ancestral Boon",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR017.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53598,"Blighted Ravine",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR014.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53599,"Ice Shard",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR009.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53600,"Three Sisters",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR010.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53601,"Whispered Words",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX002.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53602,"Thorn of the Rose",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX010.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53603,"Bloody Business",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX015.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53604,"Black Rose Spy",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX006.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53605,Mimic,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX001.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53606,LeBlanc,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX004.png?v=1629377050141"" width=""249"" height=""357""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX004T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53607,"Mirror Image",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX005.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53608,"Shrieking Spinner",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX016.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53609,"Crimson Bloodletter",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX018.png?v=1614859437118"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53610,"Sigil of Malice",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX003.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53611,"Strength in Numbers",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX017.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53612,Kindred,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI005.png?v=1629377050141"" width=""249"" height=""357""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI005T4.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53613,"Spirit Leech",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI016.png?v=1614859437118"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53614,"The Etherfiend",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI007.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53615,"Unto Dusk",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI011.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53616,"Sea Scarab",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI015.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53617,"Song of the Isles",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI017.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53618,"Lamb's Respite",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI001.png?v=1629377050141"" width=""249"" height=""357""></div>","Lambs Respite",,lor_card,,,,,,,,,,,,,,,,,,,,,
53619,Soulspinner,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI009.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53620,"Mask Mother",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI013.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53621,"The Second Death",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI007T3.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53622,"Spirit Journey",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI002.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53623,"Fading Icon",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI003.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53624,Prey,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI014.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53625,"Production Surge",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04PZ014.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53626,"Concurrent Timelines",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04PZ010.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53627,"Startipped Peak",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04MT010.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53628,"Destiny's Call",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04MT012.png?v=1629377050141"" width=""249"" height=""357""></div>","Destinys Call",,lor_card,,,,,,,,,,,,,,,,,,,,,
53629,"Dragon Chow",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE014.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53630,"Honored Lord",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE001.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53631,Cataclysm,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE003.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53632,"Golden Aegis",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE002.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53633,"Battlefield Prowess",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE006.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53634,"Tattered Banner",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE007T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53635,"Jarvan IV",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE008.png?v=1629377050141"" width=""249"" height=""357""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE008T2.png?v=1629377050141"" width=""249"" height=""357""></div>",Jarvan,,lor_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,0,,
53636,"King Jarvan III",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE010.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53637,"Towering Stonehorn",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE013.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53638,"Penitent Squire",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE007.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53639,"Gallant Rider",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04DE009.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53640,"Loaded Dice",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04BW011.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53641,"Lost Riches",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04BW008.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53642,"Shadow Apprentice",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04IO014.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
53643,"Field Musicians",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04IO001.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
54957,"Anna Henrietta",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/anna_henrietta.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Anna Henrietta</strong>

<em>Human, Aristocrat</em>

<span class=""keyword deploy"">Deploy</span> (<span class=""keyword ranged"">Ranged</span>): Replace your leader ability with a base copy of your opponent's leader ability.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
